,emotion,voc_channel,modality,intensity,actors,phrase,path
2066,calm,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-02-02-02-01-15.wav
2067,calm,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-02-02-02-02-15.wav
2068,happy,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-01-01-01-15.wav
2069,happy,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-01-01-02-15.wav
2070,happy,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-01-02-01-15.wav
2071,happy,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-01-02-02-15.wav
2072,happy,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-02-01-01-15.wav
2073,happy,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-02-01-02-15.wav
2074,happy,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-02-02-01-15.wav
2075,happy,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-03-02-02-02-15.wav
2076,sad,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-01-01-01-15.wav
2077,sad,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-01-01-02-15.wav
2078,sad,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-01-02-01-15.wav
2079,sad,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-01-02-02-15.wav
2080,sad,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-02-01-01-15.wav
2081,sad,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-02-01-02-15.wav
2082,sad,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-02-02-01-15.wav
2083,sad,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-04-02-02-02-15.wav
2084,angry,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-01-01-01-15.wav
2085,angry,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-01-01-02-15.wav
2086,angry,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-01-02-01-15.wav
2087,angry,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-01-02-02-15.wav
2088,angry,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-02-01-01-15.wav
2089,angry,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-02-01-02-15.wav
2090,angry,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-02-02-01-15.wav
2091,angry,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-05-02-02-02-15.wav
2092,fearful,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-01-01-01-15.wav
2093,fearful,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-01-01-02-15.wav
2094,fearful,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-01-02-01-15.wav
2095,fearful,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-01-02-02-15.wav
2096,fearful,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-02-01-01-15.wav
2097,fearful,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-02-01-02-15.wav
2098,fearful,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-02-02-01-15.wav
2099,fearful,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_15\03-02-06-02-02-02-15.wav
2100,neutral,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-01-01-01-01-16.wav
2101,neutral,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-01-01-01-02-16.wav
2102,neutral,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-01-01-02-01-16.wav
2103,neutral,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-01-01-02-02-16.wav
2104,calm,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-01-01-01-16.wav
2105,calm,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-01-01-02-16.wav
2106,calm,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-01-02-01-16.wav
2107,calm,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-01-02-02-16.wav
2108,calm,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-02-01-01-16.wav
2109,calm,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-02-01-02-16.wav
2110,calm,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-02-02-01-16.wav
2111,calm,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-02-02-02-02-16.wav
2112,happy,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-01-01-01-16.wav
2113,happy,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-01-01-02-16.wav
2114,happy,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-01-02-01-16.wav
2115,happy,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-01-02-02-16.wav
2116,happy,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-02-01-01-16.wav
2117,happy,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-02-01-02-16.wav
2118,happy,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-02-02-01-16.wav
2119,happy,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-03-02-02-02-16.wav
2120,sad,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-01-01-01-16.wav
2121,sad,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-01-01-02-16.wav
2122,sad,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-01-02-01-16.wav
2123,sad,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-01-02-02-16.wav
2124,sad,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-02-01-01-16.wav
2125,sad,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-02-01-02-16.wav
2126,sad,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-02-02-01-16.wav
2127,sad,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-04-02-02-02-16.wav
2128,angry,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-01-01-01-16.wav
2129,angry,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-01-01-02-16.wav
2130,angry,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-01-02-01-16.wav
2131,angry,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-01-02-02-16.wav
2132,angry,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-02-01-01-16.wav
2133,angry,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-02-01-02-16.wav
2134,angry,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-02-02-01-16.wav
2135,angry,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-05-02-02-02-16.wav
2136,fearful,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-01-01-01-16.wav
2137,fearful,song,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-01-01-02-16.wav
2138,fearful,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-01-02-01-16.wav
2139,fearful,song,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-01-02-02-16.wav
2140,fearful,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-02-01-01-16.wav
2141,fearful,song,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-02-01-02-16.wav
2142,fearful,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-02-02-01-16.wav
2143,fearful,song,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_16\03-02-06-02-02-02-16.wav
2144,neutral,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-01-01-01-01-17.wav
2145,neutral,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-01-01-01-02-17.wav
2146,neutral,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-01-01-02-01-17.wav
2147,neutral,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-01-01-02-02-17.wav
2148,calm,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-01-01-01-17.wav
2149,calm,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-01-01-02-17.wav
2150,calm,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-01-02-01-17.wav
2151,calm,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-01-02-02-17.wav
2152,calm,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-02-01-01-17.wav
2153,calm,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-02-01-02-17.wav
2154,calm,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-02-02-01-17.wav
2155,calm,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-02-02-02-02-17.wav
2156,happy,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-01-01-01-17.wav
2157,happy,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-01-01-02-17.wav
2158,happy,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-01-02-01-17.wav
2159,happy,song,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-01-02-02-17.wav
2160,happy,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-02-01-01-17.wav
2161,happy,song,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-02-01-02-17.wav
2162,happy,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-02-02-01-17.wav
2163,happy,song,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-03-02-02-02-17.wav
2164,sad,song,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data-songs\Actor_17\03-02-04-01-01-01-17.wav
